sample,elapsed_s,total_ms,decode_wait_ms,prepare_ms,submit_to_flip_ms,other_ms
1770,15.261088,5.706,4.616,0.082,0.786,0.222
1771,15.269589,5.811,4.627,0.086,0.858,0.24
1772,15.277894,5.91,4.575,0.101,0.913,0.321
1773,15.286291,5.751,4.566,0.082,0.882,0.221
1774,15.294399,6.011,4.623,0.096,1.052,0.24
1775,15.303223,5.594,4.564,0.096,0.708,0.226
1776,15.311493,5.992,4.584,0.131,0.931,0.346
1777,15.321808,5.841,4.623,0.109,0.854,0.255
1778,15.332007,6.002,4.627,0.143,0.874,0.358
1779,15.340555,5.836,4.601,0.103,0.761,0.371
1780,15.348875,5.772,4.608,0.085,0.855,0.224
1781,15.356901,6.054,4.546,0.096,1.184,0.228
1782,15.36567,5.687,4.527,0.08,0.775,0.305
1783,15.373818,5.965,4.583,0.167,0.86,0.355
1784,15.382317,5.937,4.585,0.163,0.822,0.367
1785,15.390265,6.186,4.568,0.086,1.286,0.246
1786,15.398916,5.856,4.614,0.088,0.956,0.198
1787,15.407188,5.893,4.57,0.09,1.038,0.195
1788,15.415416,6.016,4.616,0.161,1.012,0.227
1789,15.423756,6.007,4.622,0.099,1.099,0.187
1790,15.432118,6.302,4.589,0.242,1.169,0.302
1791,15.440656,6.153,4.636,0.112,1.045,0.36
1792,15.451157,5.781,4.573,0.091,0.786,0.331
1793,15.459365,5.896,4.551,0.124,0.882,0.339
1794,15.46755,5.902,4.569,0.099,1.036,0.198
1795,15.475804,6.128,4.597,0.132,1.043,0.356
1796,15.484218,5.964,4.552,0.099,1.06,0.253
1797,15.492279,6.202,4.569,0.089,1.321,0.223
1798,15.500979,5.829,4.621,0.101,0.915,0.192
1799,15.509483,5.726,4.615,0.079,0.811,0.221
1800,15.519637,5.612,4.626,0.084,0.707,0.195
1801,15.527955,5.738,4.648,0.088,0.727,0.275
1802,15.536507,5.504,4.482,0.069,0.653,0.3
1803,15.544532,5.912,4.511,0.085,0.946,0.37
1804,15.55307,5.688,4.502,0.086,0.741,0.359
1805,15.561406,5.559,4.492,0.078,0.77,0.219
1806,15.56975,5.533,4.49,0.091,0.765,0.187
1807,15.580071,5.589,4.59,0.075,0.697,0.227
1808,15.588755,5.656,4.504,0.073,0.697,0.382
1809,15.597158,5.533,4.529,0.089,0.674,0.241
1810,15.605309,5.845,4.49,0.087,0.91,0.358
1811,15.614149,5.637,4.477,0.082,0.684,0.394
1812,15.621642,6.329,4.491,0.079,1.517,0.242
1813,15.63051,5.911,4.469,0.078,1.008,0.356
1814,15.640353,5.702,4.603,0.077,0.664,0.358
1815,15.6489,5.484,4.507,0.069,0.689,0.219
1816,15.656913,5.908,4.491,0.13,0.985,0.302
1817,15.665608,5.675,4.501,0.127,0.816,0.231
1818,15.673784,6.017,4.497,0.082,1.072,0.366
1819,15.682242,5.738,4.463,0.076,0.971,0.228
1820,15.692786,5.689,4.573,0.073,0.802,0.241
1821,15.700905,5.91,4.614,0.071,1.014,0.211
1822,15.709422,5.707,4.616,0.086,0.806,0.199
1823,15.717344,6.116,4.594,0.071,1.234,0.217
1824,15.725968,5.844,4.612,0.088,0.935,0.209
1825,15.733882,6.247,4.581,0.078,1.373,0.215
1826,15.742568,5.894,4.593,0.072,1.027,0.202
1827,15.75079,6.036,4.595,0.078,1.151,0.212
1828,15.759465,5.708,4.577,0.086,0.827,0.218
1829,15.769673,5.724,4.613,0.089,0.802,0.22
1830,15.779857,5.685,4.589,0.079,0.826,0.191
1831,15.788312,5.707,4.591,0.073,0.839,0.204
1832,15.796836,5.72,4.563,0.074,0.865,0.218
1833,15.804977,5.917,4.59,0.14,0.989,0.198
1834,15.813184,6.011,4.605,0.127,1.104,0.175
1835,15.821999,5.88,4.618,0.08,0.82,0.362
1836,15.830138,5.932,4.587,0.073,1.056,0.216
1837,15.838436,6.075,4.454,0.077,1.204,0.34
1838,15.846818,5.937,4.496,0.07,1.148,0.223
1839,15.854892,6.197,4.51,0.072,1.395,0.22
1840,15.863481,5.907,4.477,0.107,1.139,0.184
1841,15.871832,5.911,4.516,0.084,1.115,0.196
1842,15.880341,5.716,4.456,0.082,0.978,0.2
1843,15.890418,5.516,4.575,0.075,0.646,0.22
1844,15.898787,5.645,4.51,0.073,0.705,0.357
1845,15.907058,5.758,4.494,0.117,0.827,0.32
1846,15.915377,5.641,4.47,0.116,0.826,0.229
1847,15.924225,5.611,4.456,0.092,0.698,0.365
1848,15.93207,5.985,4.524,0.095,1.125,0.241
1849,15.940974,5.688,4.519,0.085,0.684,0.4
1850,15.950675,5.711,4.602,0.074,0.658,0.377
1851,15.959286,5.479,4.5,0.081,0.686,0.212
1852,15.967265,5.826,4.485,0.082,1.058,0.201
1853,15.975931,5.561,4.499,0.071,0.71,0.281
1854,15.984016,5.888,4.501,0.075,0.95,0.362
1855,15.992552,5.677,4.607,0.071,0.639,0.36
1856,16.001277,5.972,4.613,0.074,1.057,0.228
1857,16.011192,5.925,4.553,0.099,0.866,0.407
1858,16.019803,5.921,4.613,0.102,0.848,0.358
1859,16.027771,6.19,4.58,0.088,1.26,0.262
1860,16.036328,5.913,4.568,0.071,1.026,0.248
1861,16.04439,6.29,4.609,0.1,1.256,0.325
1862,16.053069,5.967,4.603,0.116,0.903,0.345
1863,16.061499,5.849,4.606,0.094,0.82,0.329
1864,16.0716,5.837,4.596,0.088,0.815,0.338
1865,16.080401,5.729,4.582,0.08,0.731,0.336
1866,16.088598,5.882,4.603,0.074,0.858,0.347
1867,16.096547,6.16,4.555,0.074,1.28,0.251
1868,16.105272,5.879,4.601,0.087,0.856,0.335
1869,16.113103,6.228,4.549,0.094,1.393,0.192
1870,16.12178,5.953,4.604,0.077,1.023,0.249
1871,16.132335,5.524,4.565,0.068,0.643,0.248
1872,16.14092,5.777,4.637,0.074,0.744,0.322
1873,16.148828,6.22,4.6,0.068,1.211,0.341
1874,16.157519,5.797,4.609,0.085,0.882,0.221
1875,16.165328,6.31,4.555,0.083,1.452,0.22
1876,16.174326,5.771,4.576,0.085,0.777,0.333
1877,16.182238,6.089,4.586,0.077,1.191,0.235
1878,16.192873,5.667,4.604,0.07,0.747,0.246
1879,16.202878,5.648,4.622,0.094,0.755,0.177
1880,16.210939,5.947,4.57,0.088,1.024,0.265
1881,16.219377,5.838,4.542,0.094,0.978,0.224
1882,16.227569,5.968,4.577,0.076,1.084,0.231
1883,16.236014,5.838,4.549,0.084,0.994,0.211
1884,16.244237,5.95,4.574,0.073,1.113,0.19
1885,16.252697,5.907,4.587,0.162,0.968,0.19
1886,16.261148,5.761,4.562,0.106,0.903,0.19
1887,16.269931,5.642,4.625,0.087,0.743,0.187
1888,16.277728,6.178,4.605,0.072,1.3,0.201
1889,16.286443,5.801,4.468,0.071,1.027,0.235
1890,16.294523,6.042,4.518,0.084,1.201,0.239
1891,16.302865,6.219,4.49,0.081,1.27,0.378
1892,16.311743,5.513,4.513,0.073,0.701,0.226
1893,16.319667,5.907,4.509,0.08,1.121,0.197
1894,16.329809,5.541,4.608,0.08,0.654,0.199
1895,16.338245,5.442,4.47,0.08,0.672,0.22
1896,16.346742,5.464,4.521,0.075,0.651,0.217
1897,16.354593,6.068,4.47,0.147,0.951,0.5
1898,16.363789,5.727,4.516,0.177,0.831,0.203
1899,16.371756,6.134,4.51,0.091,1.29,0.243
1900,16.38021,5.946,4.479,0.106,1.181,0.18
1901,16.390593,5.624,4.585,0.103,0.695,0.241
1902,16.398615,5.901,4.501,0.088,0.966,0.346
1903,16.406971,5.942,4.463,0.046,0.943,0.49
1904,16.41543,5.765,4.449,0.086,0.92,0.31
1905,16.423569,5.953,4.522,0.093,0.9,0.438
1906,16.432082,6.034,4.482,0.196,1.104,0.252
1907,16.442476,5.898,4.503,0.118,0.805,0.472
1908,16.451181,5.813,4.521,0.141,0.836,0.315
1909,16.459625,6.373,4.553,0.249,1.082,0.489
1910,16.46785,6.335,4.605,0.127,1.311,0.292
1911,16.475948,6.574,4.555,0.196,1.507,0.316
1912,16.484096,6.706,4.572,0.128,1.593,0.413
1913,16.492365,6.85,4.497,0.26,1.564,0.529
1914,16.501112,6.397,4.517,0.129,1.456,0.295
1915,16.511377,5.988,4.607,0.125,0.896,0.36
1916,16.51954,6.101,4.518,0.153,0.873,0.557
1917,16.527928,6.071,4.57,0.154,0.896,0.451
1918,16.53666,5.872,4.52,0.128,0.844,0.38
1919,16.544559,6.243,4.531,0.146,0.975,0.591
1920,16.553063,6.13,4.569,0.149,0.953,0.459
1921,16.562016,5.961,4.556,0.141,0.908,0.356
1922,16.569978,6.343,4.569,0.062,1.312,0.4
1923,16.579976,5.755,4.6,0.149,0.731,0.275
1924,16.588398,6.039,4.459,0.191,0.801,0.588
1925,16.596511,6.274,4.461,0.161,0.781,0.871
1926,16.605,6.143,4.527,0.105,0.766,0.745
1927,16.613177,6.264,4.475,0.132,0.762,0.895
1928,16.621508,6.248,4.472,0.134,0.749,0.893
1929,16.631847,5.709,4.614,0.083,0.804,0.208
1930,16.640289,5.616,4.465,0.089,0.845,0.217
1931,16.648896,5.717,4.515,0.132,0.852,0.218
1932,16.656881,6.107,4.515,0.104,1.23,0.258
1933,16.665332,6.102,4.493,0.086,1.121,0.402
1934,16.673953,5.666,4.521,0.075,0.821,0.249
1935,16.682269,6.03,4.475,0.112,0.719,0.724
1936,16.690442,6.246,4.517,0.121,0.716,0.892
1937,16.700905,5.7,4.663,0.16,0.665,0.212
1938,16.709094,5.818,4.523,0.087,1.019,0.189
1939,16.718027,5.438,4.513,0.071,0.648,0.206
1940,16.725714,6.43,4.511,0.2,0.712,1.007
1941,16.734442,6.043,4.501,0.106,0.706,0.73
1942,16.742464,6.375,4.614,0.07,0.7,0.991
1943,16.751055,6.201,4.613,0.124,0.782,0.682
1944,16.76123,5.596,4.601,0.078,0.708,0.209
1945,16.769557,5.67,4.6,0.072,0.821,0.177
1946,16.777881,5.797,4.631,0.07,0.833,0.263
1947,16.785976,6.008,4.606,0.094,1.096,0.212
1948,16.794487,5.876,4.62,0.075,0.913,0.268
1949,16.802984,5.924,4.583,0.109,1.01,0.222
1950,16.811646,5.795,4.62,0.095,0.895,0.185
1951,16.819834,5.951,4.599,0.081,1.053,0.218
1952,16.829924,6.604,4.614,0.113,0.67,1.207
1953,16.840045,5.569,4.61,0.075,0.659,0.225
1954,16.848565,5.976,4.593,0.155,1.046,0.182
1955,16.85699,5.871,4.662,0.097,0.935,0.177
1956,16.865283,6.016,4.58,0.078,1.067,0.291
1957,16.873893,5.682,4.607,0.074,0.78,0.221
1958,16.882294,5.735,4.602,0.072,0.845,0.216
1959,16.890372,5.977,4.601,0.069,1.106,0.201
1960,16.89876,5.953,4.619,0.08,1.032,0.222
1961,16.906924,6.1,4.607,0.071,1.211,0.211
1962,16.915473,6.836,4.599,0.081,0.851,1.305
1963,16.92382,6.811,4.584,0.115,0.831,1.281
1964,16.931843,7.118,4.63,0.081,0.81,1.597
1965,16.94041,6.899,4.642,0.118,0.788,1.351
1966,16.94885,6.8,4.617,0.158,0.776,1.249
1967,16.959127,5.686,4.623,0.086,0.729,0.248
1968,16.967871,5.814,4.587,0.082,0.939,0.206
1969,16.975861,6.14,4.63,0.086,1.236,0.188
1970,16.983872,6.467,4.624,0.074,1.573,0.196
1971,16.992406,6.281,4.616,0.077,1.369,0.219
1972,17.001048,6.738,4.637,0.107,0.703,1.291
1973,17.011274,5.72,4.608,0.09,0.817,0.205
1974,17.019257,6.062,4.59,0.074,1.185,0.213
1975,17.027872,5.789,4.614,0.081,0.857,0.237
1976,17.036453,5.521,4.538,0.073,0.708,0.202
1977,17.044487,7.215,4.493,0.137,0.738,1.847
1978,17.053261,6.774,4.466,0.09,0.716,1.502
1979,17.061766,6.626,4.491,0.081,0.707,1.347
1980,17.071503,5.655,4.627,0.084,0.722,0.222
1981,17.080444,5.478,4.473,0.121,0.664,0.22
1982,17.08821,6.039,4.462,0.078,1.263,0.236
1983,17.096782,5.85,4.505,0.094,1.012,0.239
1984,17.104747,6.179,4.504,0.077,1.362,0.236
1985,17.113499,7.104,4.511,0.123,0.701,1.769
1986,17.121581,7.377,4.536,0.071,0.745,2.025
1987,17.132319,5.541,4.565,0.09,0.655,0.231
1988,17.140411,5.752,4.484,0.15,0.876,0.242
1989,17.148965,5.59,4.507,0.088,0.736,0.259
1990,17.156919,7.49,4.537,0.086,0.676,2.191
1991,17.165446,7.316,4.507,0.098,0.681,2.03
1992,17.173751,7.355,4.53,0.112,0.666,2.047
1993,17.181824,7.722,4.523,0.129,0.776,2.294
1994,17.190796,7.145,4.607,0.084,0.76,1.694
1995,17.200602,5.754,4.627,0.077,0.788,0.262
1996,17.209273,5.747,4.59,0.08,0.858,0.219
1997,17.218176,5.613,4.575,0.077,0.75,0.211
1998,17.225767,7.762,4.606,0.082,0.849,2.225
1999,17.234571,7.252,4.6,0.079,0.829,1.744
2000,17.242792,7.411,4.601,0.084,0.811,1.915
2001,17.250795,7.746,4.591,0.127,0.826,2.202
2002,17.259266,7.611,4.64,0.131,0.803,2.037
2003,17.269637,5.801,4.607,0.074,0.871,0.249
2004,17.279853,5.733,4.583,0.076,0.799,0.275
2005,17.288256,5.764,4.591,0.076,0.842,0.255
2006,17.296458,5.942,4.589,0.071,0.799,0.483
2007,17.304826,5.86,4.616,0.096,0.776,0.372
2008,17.313164,5.848,4.571,0.077,0.758,0.442
2009,17.321537,6.093,4.57,0.08,1.015,0.428
2010,17.330207,5.758,4.556,0.09,0.875,0.237
2011,17.338294,6.017,4.543,0.08,0.976,0.418
2012,17.346849,5.856,4.608,0.079,0.875,0.294
2013,17.35512,5.845,4.575,0.121,0.921,0.228
2014,17.363303,5.999,4.561,0.071,0.918,0.449
2015,17.372142,5.651,4.562,0.054,0.739,0.296
2016,17.379876,6.241,4.609,0.091,1.022,0.519
2017,17.389056,7.3,4.624,0.093,0.82,1.763
2018,17.399047,5.865,4.596,0.097,0.813,0.359
2019,17.407071,6.064,4.616,0.085,0.898,0.465
2020,17.415554,5.95,4.628,0.074,0.926,0.322
2021,17.423897,5.951,4.647,0.105,0.91,0.289
2022,17.431855,8.311,4.624,0.113,0.779,2.795
2023,17.440704,8.03,4.596,0.143,0.965,2.326
2024,17.450701,8.299,4.641,0.085,0.752,2.821
2025,17.459376,7.907,4.609,0.145,0.756,2.397
2026,17.467548,8.066,4.628,0.112,0.754,2.572
2027,17.475586,8.379,4.599,0.093,0.732,2.955
2028,17.484162,8.132,4.514,0.105,0.717,2.796
2029,17.492586,8.121,4.502,0.158,0.788,2.673
2030,17.500817,8.306,4.467,0.144,0.813,2.882
2031,17.509217,8.234,4.489,0.111,0.791,2.843
2032,17.519452,8.299,4.612,0.113,0.661,2.913
2033,17.528534,7.638,4.512,0.107,0.706,2.313
2034,17.536394,8.17,4.465,0.11,0.771,2.824
2035,17.544451,8.487,4.479,0.103,0.752,3.153
2036,17.552931,8.664,4.481,0.274,0.976,2.933
2037,17.56161,8.364,4.527,0.117,1.028,2.692
2038,17.56986,8.39,4.468,0.079,1.011,2.832
2039,17.580246,6.321,4.569,0.113,0.993,0.646
2040,17.58813,6.744,4.495,0.094,0.968,1.187
2041,17.596685,6.582,4.546,0.141,0.948,0.947
2042,17.604934,6.65,4.508,0.123,0.926,1.093
2043,17.613451,8.235,4.517,0.076,0.624,3.018
2044,17.621999,8.39,4.489,0.107,0.981,2.813
2045,17.630063,8.655,4.495,0.115,0.964,3.081
2046,17.640328,6.737,4.54,0.072,0.942,1.183
2047,17.648851,6.548,4.61,0.127,0.925,0.886
2048,17.656937,8.659,4.565,0.113,0.684,3.297
2049,17.665388,8.656,4.525,0.127,0.775,3.229
2050,17.673876,8.662,4.593,0.073,0.907,3.089
2051,17.681925,9.004,4.632,0.126,0.884,3.362
2052,17.690787,8.613,4.577,0.089,0.864,3.083
2053,17.699306,8.269,4.54,0.111,0.844,2.774
2054,17.708962,6.928,4.576,0.114,0.825,1.413
2055,17.717353,6.837,4.577,0.107,0.805,1.348
2056,17.725872,6.684,4.601,0.104,0.787,1.192
2057,17.733854,7.011,4.612,0.081,0.767,1.551
2058,17.742489,6.714,4.566,0.111,0.742,1.295
2059,17.750806,6.875,4.558,0.125,0.79,1.402
2060,17.761164,9.064,4.542,0.102,0.869,3.551
2061,17.769566,9.079,4.631,0.133,0.847,3.468
2062,17.778418,13.122,4.577,0.103,5.477,2.965
2063,17.785936,13.942,4.516,0.116,5.455,3.855
2064,17.79481,13.488,4.673,0.134,5.426,3.255
2065,17.80383,13.589,4.553,0.185,5.414,3.437
2066,17.812016,13.439,4.599,0.174,5.394,3.272
2067,17.821851,11.894,4.57,0.212,3.292,3.82
2068,17.830558,11.486,4.58,0.163,3.275,3.468
2069,17.838751,11.62,4.577,0.228,3.24,3.575
2070,17.84676,11.757,4.584,0.153,3.228,3.792
2071,17.855119,11.567,4.566,0.076,3.211,3.714
2072,17.863568,11.318,4.502,0.118,3.193,3.505
2073,17.872039,11.393,4.637,0.159,3.172,3.425
2074,17.882847,8.721,4.498,0.105,1.055,3.063
2075,17.890601,9.354,4.647,0.138,1.034,3.535
2076,17.898946,13.605,4.602,0.153,5.231,3.619
2077,17.907063,13.797,4.625,0.156,5.305,3.711
2078,17.915394,13.812,4.746,0.082,5.283,3.701
2079,17.923568,13.924,4.6,0.085,5.26,3.979
2080,17.931863,13.976,4.463,0.112,5.242,4.159
2081,17.942239,11.916,4.607,0.184,5.236,1.889
2082,17.950988,11.492,4.641,0.084,5.239,1.528
2083,17.959382,11.447,4.646,0.116,5.237,1.448
2084,17.967273,11.875,4.582,0.116,5.234,1.943
2085,17.97602,13.368,4.61,0.105,5.061,3.592
2086,17.983957,13.871,4.531,4.712,0.734,3.894
2087,17.992201,14.399,0.0,0.046,5.607,8.746
2088,18.000926,14.112,4.875,0.074,5.626,3.537
2089,18.01126,12.057,4.582,0.089,5.657,1.729
2090,18.019242,12.35,4.576,0.1,5.675,1.999
2091,18.028242,11.682,4.578,0.086,5.7,1.318
2092,18.036067,12.193,4.614,0.103,5.718,1.758
2093,18.044859,11.715,4.644,0.144,3.644,3.283
2094,18.053185,13.386,4.493,0.092,5.243,3.558
2095,18.061119,13.717,4.557,0.053,5.251,3.856
2096,18.069919,13.342,4.666,0.093,5.28,3.303
2097,18.080166,11.32,4.597,0.081,5.302,1.34
2098,18.090308,9.524,4.583,0.076,3.248,1.617
2099,18.098575,9.653,4.612,0.085,3.268,1.688
2100,18.107342,9.165,4.635,0.094,3.295,1.141
2101,18.115226,9.603,4.591,0.085,3.311,1.616
2102,18.123567,9.59,4.607,0.078,3.334,1.571
2103,18.131894,9.6,4.635,0.082,3.351,1.532
2104,18.140485,9.352,4.629,0.101,3.372,1.25
2105,18.148797,9.389,4.625,0.084,3.383,1.297
2106,18.157064,9.438,4.612,0.072,3.412,1.342
2107,18.165552,9.279,4.622,0.068,3.431,1.158
2108,18.173681,9.486,4.616,0.07,3.45,1.35
2109,18.181985,9.5,4.631,0.09,3.469,1.31
2110,18.190408,9.419,4.633,0.073,3.495,1.218
2111,18.198702,9.491,4.581,0.101,3.514,1.295
2112,18.20927,8.612,4.563,0.096,0.756,3.197
2113,18.21732,8.888,4.554,0.091,0.779,3.464
2114,18.225839,8.691,4.504,0.058,0.8,3.329
2115,18.234127,8.744,4.515,0.084,0.816,3.329
2116,18.242814,8.52,4.601,0.07,0.833,3.016
2117,18.251049,8.683,4.61,0.07,0.859,3.144
2118,18.259507,8.407,4.583,0.071,0.879,2.874
2119,18.26987,8.301,4.642,0.091,0.635,2.933
2120,18.277915,8.632,4.624,0.089,0.669,3.25
2121,18.286467,8.383,4.598,0.09,0.69,3.005
2122,18.294243,8.846,4.56,0.141,0.709,3.436
2123,18.302924,8.734,4.622,0.092,0.944,3.076
2124,18.311433,8.502,4.609,0.089,0.954,2.85
2125,18.321677,8.525,4.583,0.08,0.66,3.202
2126,18.330281,8.201,4.593,0.081,0.678,2.849
2127,18.338531,8.195,4.628,0.05,0.707,2.81
2128,18.346866,8.155,4.639,0.081,0.725,2.71
2129,18.35496,8.578,4.62,0.074,0.747,3.137
2130,18.363425,8.293,4.612,0.088,0.768,2.825
2131,18.371554,8.493,4.574,0.073,0.785,3.061
2132,18.380144,8.375,4.566,0.077,0.85,2.882
2133,18.390334,6.497,4.498,0.089,0.877,1.033
2134,18.398828,6.276,4.508,0.076,0.898,0.794
2135,18.407081,8.259,4.51,0.082,0.756,2.911
2136,18.415679,8.04,4.52,0.08,0.773,2.667
2137,18.423884,8.17,4.51,0.078,0.794,2.788
2138,18.431819,8.483,4.529,0.084,0.814,3.056
2139,18.440548,8.114,4.488,0.08,0.835,2.711
2140,18.450658,6.496,4.595,0.067,0.854,0.98
2141,18.459174,6.285,4.468,0.074,0.877,0.866
2142,18.468035,5.635,4.513,0.071,0.806,0.245
2143,18.475631,6.368,4.526,0.075,0.915,0.852
2144,18.484144,6.172,4.477,0.047,0.933,0.715
2145,18.492306,6.312,4.446,0.072,0.956,0.838
2146,18.500802,6.159,4.518,0.071,0.978,0.592
2147,18.51096,8.115,4.58,0.086,0.569,2.88
2148,18.51963,7.918,4.498,0.067,0.593,2.76
2149,18.528057,7.749,4.502,0.077,0.697,2.473
2150,18.536271,7.866,4.466,0.095,0.722,2.583
2151,18.545075,7.386,4.577,0.087,0.744,1.978
2152,18.552838,7.984,4.623,0.078,0.768,2.515
2153,18.561485,8.022,4.609,0.078,0.786,2.549
2154,18.569556,7.969,4.499,0.094,0.808,2.568
2155,18.580166,7.569,4.582,0.084,0.653,2.25
2156,18.587914,8.143,4.618,0.099,0.674,2.752
2157,18.596444,7.944,4.602,0.083,0.692,2.567
2158,18.605063,7.682,4.583,0.077,0.719,2.303
2159,18.613169,7.89,4.571,0.068,0.732,2.519
2160,18.621931,7.45,4.567,0.087,0.758,2.038
2161,18.630291,7.447,4.562,0.082,0.778,2.025
2162,18.640384,5.67,4.749,0.075,0.646,0.2
2163,18.648851,5.62,4.593,0.085,0.722,0.22
2164,18.656835,6.003,4.582,0.075,0.942,0.404
2165,18.665308,5.856,4.594,0.091,0.946,0.225
2166,18.673953,5.585,4.575,0.084,0.647,0.279
2167,18.68184,6.015,4.592,0.083,1.029,0.311
2168,18.690214,7.636,4.457,0.074,0.624,2.481
2169,18.698671,7.531,4.492,0.073,0.647,2.319
2170,18.708873,5.669,4.627,0.127,0.701,0.214
2171,18.717413,5.571,4.597,0.076,0.631,0.267
2172,18.725796,5.493,4.511,0.068,0.704,0.21
2173,18.733753,7.747,4.488,0.082,0.621,2.556
2174,18.742414,7.418,4.487,0.079,0.639,2.213
2175,18.751123,7.042,4.479,0.074,0.663,1.826
2176,18.760777,5.821,4.599,0.069,0.631,0.522
2177,18.769352,5.554,4.485,0.083,0.755,0.231
2178,18.777992,7.11,4.521,0.088,0.59,1.911
2179,18.786383,7.13,4.518,0.133,0.689,1.79
2180,18.795015,6.817,4.516,0.087,0.71,1.504
2181,18.802562,7.618,4.513,0.075,0.733,2.297
2182,18.811222,7.282,4.494,0.132,0.745,1.911
2183,18.821307,7.484,4.588,0.076,0.646,2.174
2184,18.83018,6.945,4.488,0.113,0.663,1.681
2185,18.837876,7.575,4.533,0.107,0.686,2.249
2186,18.846591,7.2,4.559,0.071,0.706,1.864
2187,18.854976,7.147,4.616,0.081,0.719,1.731
2188,18.863252,7.208,4.56,0.106,0.745,1.797
2189,18.871529,7.259,4.611,0.074,0.765,1.809
2190,18.880123,7.039,4.594,0.143,0.821,1.481
2191,18.890532,5.503,4.602,0.068,0.618,0.215
2192,18.90028,5.558,4.592,0.066,0.652,0.248
2193,18.908823,5.628,4.579,0.069,0.74,0.24
2194,18.917061,5.72,4.589,0.07,0.842,0.219
2195,18.925523,5.717,4.604,0.073,0.806,0.234
2196,18.933976,5.617,4.543,0.066,0.803,0.205
2197,18.942178,5.789,4.589,0.091,0.9,0.209
2198,18.950982,5.699,4.603,0.071,0.77,0.255
2199,18.959317,5.68,4.623,0.076,0.761,0.22
2200,18.967344,5.993,4.604,0.075,1.075,0.239
2201,18.975828,6.844,4.602,0.071,0.739,1.432
2202,18.984216,6.801,4.607,0.119,0.787,1.288
2203,18.992619,6.743,4.598,0.081,0.807,1.257
2204,19.00065,7.096,4.614,0.115,0.825,1.542
2205,19.009282,6.756,4.604,0.098,0.849,1.205
2206,19.019163,5.522,4.582,0.116,0.618,0.206
2207,19.027909,5.598,4.619,0.095,0.699,0.185
2208,19.036109,5.762,4.573,0.116,0.849,0.224
2209,19.044748,5.571,4.625,0.078,0.662,0.206
2210,19.0529,5.74,4.617,0.098,0.808,0.217
2211,19.061404,5.583,4.607,0.079,0.675,0.222
2212,19.071396,6.814,4.612,0.129,0.667,1.406
2213,19.080074,6.596,4.498,0.132,0.808,1.158
2214,19.088318,6.67,4.56,0.115,0.835,1.16
2215,19.096404,6.911,4.557,0.115,0.851,1.388
2216,19.105029,6.631,4.594,0.085,0.872,1.08
2217,19.113238,6.775,4.593,0.202,0.821,1.159
2218,19.121994,6.349,4.581,0.106,0.913,0.749
2219,19.132238,6.289,4.574,0.113,0.701,0.901
2220,19.142241,5.725,4.516,0.079,0.774,0.356
2221,19.150541,5.713,4.6,0.08,0.789,0.244
2222,19.158781,5.812,4.588,0.067,0.929,0.228
2223,19.167094,5.832,4.558,0.068,0.976,0.23
2224,19.175688,5.699,4.616,0.091,0.769,0.223
2225,19.18405,5.742,4.589,0.095,0.846,0.212
2226,19.192176,5.948,4.588,0.078,1.063,0.219
2227,19.201032,6.094,4.529,0.08,0.982,0.503
2228,19.208889,6.48,4.591,0.09,1.494,0.305
2229,19.217431,6.186,4.585,0.066,1.292,0.243
2230,19.226108,5.91,4.588,0.214,0.816,0.292
2231,19.234103,6.164,4.586,0.072,1.303,0.203
2232,19.242855,6.13,4.5,0.108,1.14,0.382
2233,19.25079,6.454,4.589,0.102,0.908,0.855
2234,19.260892,5.765,4.587,0.1,0.793,0.285
2235,19.269415,5.714,4.594,0.085,0.815,0.22
2236,19.278192,5.531,4.567,0.066,0.682,0.216
2237,19.286436,5.667,4.608,0.085,0.778,0.196
2238,19.294764,5.992,4.546,0.07,0.631,0.745
2239,19.302822,6.405,4.569,0.074,0.802,0.96
2240,19.311238,6.241,4.591,0.097,0.823,0.73
2241,19.319857,5.903,4.597,0.083,0.844,0.379
2242,19.32979,5.719,4.567,0.071,0.833,0.248
2243,19.338401,6.468,4.571,0.072,1.13,0.695
2244,19.346282,6.76,4.54,0.089,1.15,0.981
2245,19.35471,6.7,4.59,0.078,1.17,0.862
2246,19.36347,6.254,4.603,0.085,1.189,0.377
2247,19.372022,6.046,4.59,0.064,1.131,0.261
2248,19.38229,5.699,4.538,0.089,0.897,0.175
2249,19.39241,5.666,4.61,0.086,0.766,0.204
2250,19.400698,5.798,4.586,0.092,0.836,0.284
2251,19.408898,5.9,4.619,0.073,0.941,0.267
2252,19.417142,5.94,4.592,0.072,1.06,0.216
2253,19.425899,5.848,4.542,0.058,0.801,0.447
2254,19.433884,6.069,4.605,0.095,1.118,0.251
2255,19.442318,5.929,4.456,0.069,1.177,0.227
2256,19.451072,5.508,4.46,0.077,0.761,0.21
2257,19.458862,6.253,4.487,0.068,0.798,0.9
2258,19.467521,5.904,4.494,0.079,0.819,0.512
2259,19.475992,5.609,4.477,0.101,0.81,0.221
2260,19.483899,6.052,4.478,0.06,0.865,0.649
2261,19.492524,5.87,4.455,0.081,0.878,0.456
2262,19.500949,5.809,4.46,0.092,0.885,0.372
2263,19.511006,5.563,4.59,0.08,0.615,0.278
2264,19.519231,5.577,4.485,0.07,0.827,0.195
2265,19.528387,5.318,4.455,0.085,0.534,0.244
2266,19.536265,5.896,4.476,0.062,0.985,0.373
2267,19.544875,5.538,4.504,0.075,0.681,0.278
