sample,elapsed_s,total_ms,decode_wait_ms,prepare_ms,submit_to_flip_ms,other_ms
364,3.145584,6.809,4.622,0.189,1.052,0.946
365,3.155444,6.763,4.62,0.209,1.087,0.847
366,3.16416,6.45,4.51,0.203,0.809,0.928
367,3.172306,6.492,4.549,0.166,1.002,0.775
368,3.180578,6.567,4.503,0.199,1.072,0.793
369,3.189066,6.745,4.544,0.215,1.232,0.754
370,3.196803,7.116,4.503,0.196,1.88,0.537
371,3.206309,6.277,4.545,0.162,0.742,0.828
372,3.21393,6.815,4.522,0.139,1.497,0.657
373,3.224242,6.579,4.627,0.172,1.066,0.714
374,3.232896,6.542,4.528,0.167,1.035,0.812
375,3.241086,6.767,4.478,0.177,1.214,0.898
376,3.249493,6.659,4.537,0.182,1.073,0.867
377,3.257951,6.602,4.532,0.178,1.022,0.87
378,3.265826,6.999,4.473,0.13,1.594,0.802
379,3.274157,6.94,4.505,0.134,1.562,0.739
380,3.282751,6.643,4.473,0.12,1.353,0.697
381,3.293345,6.34,4.602,0.139,0.866,0.733
382,3.30328,6.14,4.578,0.13,0.737,0.695
383,3.311522,6.299,4.547,0.111,1.069,0.572
384,3.320189,6.582,4.6,0.16,0.992,0.83
385,3.328268,6.81,4.635,0.188,1.179,0.808
386,3.336608,6.761,4.587,0.147,1.264,0.763
387,3.344953,6.805,4.594,0.085,1.316,0.81
388,3.353415,6.669,4.634,0.131,1.099,0.805
389,3.361714,6.52,4.588,0.12,1.189,0.623
390,3.370194,6.423,4.643,0.152,0.96,0.668
391,3.378924,6.601,4.647,0.171,1.143,0.64
392,3.386698,7.369,4.584,0.182,1.757,0.846
393,3.395217,7.144,4.63,0.176,1.533,0.805
394,3.405854,6.295,4.593,0.141,0.882,0.679
395,3.413602,6.812,4.575,0.118,1.509,0.61
396,3.422347,6.482,4.623,0.124,1.04,0.695
397,3.430269,6.809,4.626,0.192,1.364,0.627
398,3.439007,6.546,4.606,0.139,1.043,0.758
399,3.447198,6.756,4.612,0.138,1.189,0.817
400,3.455998,6.205,4.484,0.129,0.882,0.71
401,3.464077,6.389,4.514,0.115,1.099,0.661
402,3.472389,6.4,4.557,0.212,0.965,0.666
403,3.482494,5.992,4.603,0.079,0.608,0.702
404,3.490533,6.174,4.51,0.049,0.992,0.623
405,3.499429,6.108,4.541,0.066,0.72,0.781
406,3.507469,6.27,4.512,0.066,1.045,0.647
407,3.516416,6.147,4.527,0.082,0.783,0.755
408,3.524036,6.605,4.525,0.065,1.491,0.524
409,3.533283,5.97,4.543,0.07,0.7,0.657
410,3.542947,5.982,4.619,0.058,0.636,0.669
411,3.553348,5.866,4.609,0.068,0.577,0.612
412,3.561492,6.117,4.519,0.047,0.856,0.695
413,3.569933,5.834,4.531,0.061,0.732,0.51
414,3.578354,5.857,4.56,0.063,0.616,0.618
415,3.586507,6.048,4.521,0.055,0.836,0.636
416,3.59533,5.882,4.499,0.037,0.611,0.735
417,3.603346,6.141,4.661,0.066,0.878,0.536
418,3.611802,6.113,4.645,0.111,0.843,0.514
419,3.61968,6.367,4.607,0.087,1.357,0.316
420,3.62822,6.057,4.634,0.086,1.119,0.218
421,3.636129,6.474,4.646,0.091,1.537,0.2
422,3.644832,6.053,4.613,0.072,1.201,0.167
423,3.652997,6.279,4.732,0.164,1.131,0.252
424,3.663196,5.726,4.645,0.08,0.787,0.214
425,3.671921,5.823,4.626,0.082,0.909,0.206
426,3.679945,6.099,4.651,0.075,1.197,0.176
427,3.688572,5.833,4.612,0.062,0.945,0.214
428,3.696505,6.236,4.614,0.074,1.332,0.216
429,3.705311,5.751,4.676,0.058,0.809,0.208
430,3.713485,5.909,4.604,0.055,1.04,0.21
431,3.724079,5.682,4.621,0.08,0.768,0.213
432,3.732248,5.806,4.641,0.158,0.837,0.17
433,3.740608,5.814,4.616,0.063,0.919,0.216
434,3.749453,5.531,4.611,0.065,0.653,0.202
435,3.757053,6.305,4.646,0.09,1.357,0.212
436,3.765908,5.762,4.625,0.1,0.847,0.19
437,3.77361,6.41,4.606,0.062,1.505,0.237
438,3.782277,6.046,4.615,0.093,1.157,0.181
439,3.792458,5.506,4.62,0.068,0.605,0.213
440,3.803009,5.684,4.614,0.069,0.796,0.205
441,3.811204,5.815,4.666,0.077,0.882,0.19
442,3.819503,5.838,4.587,0.058,0.998,0.195
443,3.827752,5.933,4.649,0.064,1.022,0.198
444,3.836111,5.931,4.626,0.06,1.015,0.23
445,3.844471,5.883,4.588,0.053,1.032,0.21
446,3.853127,5.781,4.634,0.071,0.877,0.199
447,3.861437,5.812,4.62,0.055,0.916,0.221
448,3.869562,6.008,4.601,0.061,1.142,0.204
449,3.877838,6.066,4.601,0.07,1.201,0.194
450,3.886444,5.983,4.62,0.054,0.908,0.401
451,3.894741,5.869,4.626,0.072,0.934,0.237
452,3.903301,5.624,4.531,0.059,0.804,0.23
453,3.913353,7.418,5.448,0.99,0.766,0.214
454,3.921873,7.27,4.59,0.306,2.094,0.28
455,3.929882,7.634,4.543,0.109,2.685,0.297
456,3.938466,7.29,4.552,0.171,2.356,0.211
457,3.947031,7.092,4.525,0.085,2.253,0.229
458,3.955316,7.097,4.525,0.157,2.204,0.211
459,3.963474,7.31,4.558,0.12,2.408,0.224
460,3.974001,5.75,4.618,0.115,0.745,0.272
461,3.982267,5.757,4.536,0.057,0.919,0.245
462,3.990178,6.158,4.516,0.081,1.365,0.196
463,3.9997,5.577,4.492,0.095,0.786,0.204
464,4.007108,6.509,4.533,0.08,1.677,0.219
465,4.015678,6.273,4.495,0.057,1.478,0.243
466,4.023697,6.559,4.493,0.05,1.792,0.224
467,4.032329,6.251,4.529,0.065,1.457,0.2
468,4.042455,5.64,4.614,0.052,0.715,0.259
469,4.053004,5.801,4.622,0.077,0.882,0.22
470,4.061123,6.014,4.609,0.073,1.112,0.22
471,4.069558,5.889,4.583,0.049,1.032,0.225
472,4.077862,5.931,4.63,0.079,1.014,0.208
473,4.085979,6.117,4.616,0.076,1.247,0.178
474,4.094512,5.949,4.593,0.104,1.052,0.2
475,4.10296,5.82,4.623,0.078,0.924,0.195
476,4.111512,5.622,4.61,0.054,0.758,0.2
477,4.11963,5.851,4.582,0.053,1.002,0.214
478,4.128179,5.888,4.636,0.142,0.807,0.303
479,4.135983,6.35,4.568,0.11,1.444,0.228
480,4.144702,6.047,4.656,0.105,0.973,0.313
481,4.153091,5.911,4.625,0.089,0.959,0.238
482,4.163251,5.745,4.643,0.075,0.813,0.214
483,4.172016,5.791,4.635,0.073,0.865,0.218
484,4.179819,6.313,4.641,0.078,1.393,0.201
485,4.188611,5.884,4.604,0.051,0.968,0.261
486,4.196616,6.233,4.61,0.072,1.288,0.263
487,4.20557,5.734,4.507,0.08,0.791,0.356
488,4.213365,6.183,4.526,0.086,1.313,0.258
489,4.221997,6.107,4.513,0.118,1.147,0.329
490,4.232098,5.893,4.613,0.099,0.887,0.294
491,4.240683,5.827,4.51,0.075,0.865,0.377
492,4.249547,5.595,4.525,0.078,0.754,0.238
493,4.256991,6.459,4.564,0.077,1.604,0.214
494,4.265524,6.238,4.509,0.062,1.461,0.206
495,4.273889,6.206,4.551,0.071,1.387,0.197
496,4.284235,5.677,4.656,0.085,0.745,0.191
497,4.294648,5.713,4.618,0.074,0.828,0.193
498,4.302996,5.695,4.521,0.075,0.908,0.191
499,4.311138,5.883,4.536,0.074,1.085,0.188
500,4.319699,5.673,4.509,0.066,0.883,0.215
501,4.327675,6.046,4.522,0.095,1.22,0.209
502,4.336124,5.971,4.515,0.117,1.081,0.258
503,4.344605,5.877,4.508,0.116,0.941,0.312
504,4.353253,5.85,4.515,0.141,0.882,0.312
505,4.36128,6.136,4.65,0.115,1.077,0.294
506,4.369753,5.997,4.57,0.077,1.056,0.294
507,4.377827,6.22,4.586,0.103,1.27,0.261
508,4.386346,6.055,4.592,0.087,1.104,0.272
509,4.394651,6.117,4.576,0.128,1.107,0.306
510,4.40535,6.358,4.736,0.185,1.165,0.272
511,4.413709,6.534,4.559,0.075,1.449,0.451
512,4.42224,6.306,4.645,0.142,1.098,0.421
513,4.430294,6.5,4.622,0.134,1.408,0.336
514,4.43865,6.576,4.669,0.089,1.387,0.431
